Time,Poke1,Poke2,Line1,Line2
18.53,False,False,False,False
18.63,False,False,False,False
18.73,False,False,False,False
18.83,False,False,False,False
18.93,True,False,False,False
19.03,True,False,False,False
19.13,False,False,False,False
19.23,True,False,False,False
19.33,False,False,False,False
19.43,True,False,False,False
19.53,True,False,False,False
19.63,True,False,False,False
19.73,True,False,False,False
19.84,True,False,False,False
19.94,True,False,False,False
20.04,True,False,False,False
20.14,True,False,False,False
20.24,True,False,False,False
20.34,True,False,False,False
20.44,False,False,False,False
20.54,False,False,False,False
20.64,False,False,False,False
20.74,False,False,False,False
20.84,False,False,False,False
20.94,False,False,False,False
21.04,False,False,False,False
21.14,False,False,False,False
21.24,False,False,False,False
21.34,False,False,False,False
21.45,False,True,False,True
21.55,False,True,False,False
21.65,False,True,False,False
21.75,False,True,False,False
21.85,False,True,False,False
21.95,False,True,False,False
22.05,False,True,False,False
22.15,False,True,False,False
22.25,False,True,False,False
22.35,False,True,False,False
22.45,False,True,False,False
22.55,False,True,False,False
22.65,False,True,False,False
22.75,False,True,False,False
22.85,False,True,False,False
22.95,False,True,False,False
23.05,False,False,False,False
23.15,False,False,False,False
23.25,False,False,False,False
23.35,False,False,False,False
23.45,False,False,False,False
23.55,False,False,False,False
23.66,False,False,False,False
23.76,False,False,False,False
23.86,False,False,False,False
23.96,False,False,False,False
24.06,False,False,False,False
24.16,True,False,False,False
24.26,True,False,False,False
24.36,True,False,False,False
24.46,True,False,False,False
24.56,True,False,False,False
24.66,True,False,False,False
24.76,True,False,False,False
24.86,True,False,False,False
24.96,True,False,False,False
25.06,True,False,False,False
25.16,True,False,False,False
25.26,True,False,False,False
25.37,True,False,False,False
25.47,False,False,False,False
25.57,False,False,False,False
25.67,False,False,False,False
25.77,False,False,False,False
25.87,False,False,False,False
25.97,False,False,False,False
26.07,False,False,False,False
26.17,False,False,False,False
26.27,False,False,False,False
26.37,False,False,False,False
26.47,False,False,False,False
26.57,False,False,False,False
26.67,False,False,False,False
26.78,False,False,False,False
26.88,False,False,False,False
26.98,False,False,False,False
27.08,False,False,False,False
27.18,False,False,False,False
27.28,False,True,False,True
27.38,False,True,False,False
27.48,False,True,False,False
27.58,False,True,False,False
27.68,False,False,False,False
27.78,False,False,False,False
27.88,False,True,False,False
27.98,False,True,False,False
28.08,False,True,False,False
28.18,False,True,False,False
28.28,False,True,False,False
28.38,False,True,False,False
28.48,False,True,False,False
28.58,False,True,False,False
28.68,False,True,False,False
28.78,False,True,False,False
28.88,False,True,False,False
28.98,False,False,False,False
29.09,False,False,False,False
29.19,False,False,False,False
29.29,False,False,False,False
29.39,False,False,False,False
29.49,False,False,False,False
29.59,False,False,False,False
29.69,False,False,False,False
29.79,False,False,False,False
29.89,False,False,False,False
30.0,True,False,False,False
30.1,True,False,False,False
30.2,True,False,False,False
30.3,True,False,False,False
30.4,True,False,False,False
30.5,True,False,False,False
30.6,True,False,False,False
30.7,True,False,False,False
30.8,True,False,False,False
30.9,True,False,False,False
31.0,True,False,False,False
31.1,True,False,False,False
31.2,False,False,False,False
31.3,False,False,False,False
31.4,False,False,False,False
31.5,False,False,False,False
31.6,False,False,False,False
31.7,False,False,False,False
31.8,False,False,False,False
31.9,False,False,False,False
32.0,False,False,False,False
32.1,False,False,False,False
32.2,False,False,False,False
32.31,False,False,False,False
32.41,False,False,False,False
32.51,False,True,False,False
32.61,False,True,False,False
32.71,False,True,False,False
32.81,False,True,False,False
32.91,False,True,False,False
33.01,False,True,False,False
33.11,False,True,False,False
33.21,False,True,False,False
33.31,False,True,False,False
33.41,False,True,False,False
33.51,False,True,False,False
33.61,False,True,False,False
33.71,False,True,False,False
33.81,False,True,False,False
33.91,False,False,False,False
34.01,False,False,False,False
34.11,False,False,False,False
34.21,False,False,False,False
34.31,False,False,False,False
34.41,False,False,False,False
34.51,False,False,False,False
34.61,False,False,False,False
34.71,False,False,False,False
34.81,False,False,False,False
34.91,False,False,False,False
35.02,False,False,False,False
35.12,False,False,False,False
35.22,False,False,False,False
35.32,False,False,False,False
35.42,False,False,False,False
35.54,False,False,False,False
35.64,True,False,True,False
35.74,True,False,False,False
35.84,False,False,False,False
35.94,True,False,False,False
36.04,True,False,False,False
36.14,True,False,False,False
36.24,True,False,False,False
36.34,True,False,False,False
36.44,True,False,False,False
36.54,True,False,False,False
36.64,True,False,False,False
36.75,True,False,False,False
36.85,True,False,False,False
36.95,True,False,False,False
37.05,True,False,False,False
37.15,True,False,False,False
37.25,True,False,False,False
37.35,True,False,False,False
37.45,True,False,False,False
37.55,False,False,False,False
37.65,False,False,False,False
37.75,False,False,False,False
37.85,False,False,False,False
37.95,False,False,False,False
38.05,False,False,False,False
38.15,False,False,False,False
38.25,False,False,False,False
38.35,False,False,False,False
38.45,False,False,False,False
38.55,False,False,False,False
38.65,False,False,False,False
38.75,False,False,False,False
38.85,False,False,False,False
38.95,False,False,False,False
39.05,False,False,False,False
39.15,False,False,False,False
39.25,False,False,False,False
39.35,False,True,False,False
39.46,False,True,False,False
39.56,False,True,False,False
39.66,False,True,False,False
39.76,False,True,False,False
39.86,False,True,False,False
39.96,False,True,False,False
40.06,False,True,False,False
40.16,False,True,False,False
40.26,False,True,False,False
40.36,False,True,False,False
40.46,False,True,False,False
40.56,False,True,False,False
40.66,False,False,False,False
40.76,False,False,False,False
40.86,False,False,False,False
40.97,False,False,False,False
41.07,False,False,False,False
41.17,False,False,False,False
41.27,False,False,False,False
41.37,False,False,False,False
41.47,False,False,False,False
41.57,True,False,False,False
41.68,True,False,False,False
41.78,True,False,False,False
41.88,True,False,False,False
41.98,True,False,False,False
42.08,True,False,False,False
42.18,True,False,False,False
42.28,True,False,False,False
42.38,True,False,False,False
42.48,True,False,False,False
42.58,True,False,False,False
42.68,True,False,False,False
42.78,True,False,False,False
42.88,True,False,False,False
42.98,False,False,False,False
43.08,False,False,False,False
43.18,False,False,False,False
43.28,False,False,False,False
43.38,False,False,False,False
43.48,False,False,False,False
43.58,False,False,False,False
43.68,False,False,False,False
43.78,False,False,False,False
43.88,False,False,False,False
43.98,False,False,False,False
44.1,False,True,False,False
44.2,False,True,False,False
44.3,False,True,False,False
44.4,False,True,False,False
44.5,False,True,False,False
44.6,False,True,False,False
44.7,False,True,False,False
44.8,False,True,False,False
44.9,False,True,False,False
45.0,False,True,False,False
45.1,False,True,False,False
45.2,False,True,False,False
45.3,False,True,False,False
45.4,False,False,False,False
45.5,False,False,False,False
45.6,False,False,False,False
45.7,False,False,False,False
45.8,False,False,False,False
45.9,False,False,False,False
46.0,False,False,False,False
46.1,False,False,False,False
46.2,False,False,False,False
46.3,False,False,False,False
46.4,False,False,False,False
46.51,False,False,False,False
46.61,False,False,False,False
46.71,False,False,False,False
46.81,False,False,False,False
46.91,False,False,False,False
47.01,True,False,False,False
47.11,True,False,False,False
47.21,True,False,False,False
47.31,True,False,False,False
47.41,True,False,False,False
47.51,True,False,False,False
47.61,True,False,False,False
47.71,True,False,False,False
47.81,True,False,False,False
47.91,True,False,False,False
48.01,True,False,False,False
48.11,False,False,False,False
48.21,False,False,False,False
48.31,False,False,False,False
48.41,False,False,False,False
48.51,False,False,False,False
48.61,False,False,False,False
48.71,False,False,False,False
48.81,False,False,False,False
48.91,False,True,False,False
49.02,False,True,False,False
49.12,False,True,False,False
49.22,False,True,False,False
49.32,False,True,False,False
49.42,False,True,False,False
49.52,False,True,False,False
49.62,False,True,False,False
49.72,False,True,False,False
49.82,False,True,False,False
49.92,False,True,False,False
50.02,False,True,False,False
50.12,False,True,False,False
50.22,False,True,False,False
50.32,False,True,False,False
50.42,False,True,False,False
50.52,False,False,False,False
50.62,False,False,False,False
50.72,False,False,False,False
50.82,False,False,False,False
50.92,False,False,False,False
51.02,False,False,False,False
51.12,False,False,False,False
51.22,False,False,False,False
51.32,False,False,False,False
51.42,True,False,False,False
51.52,True,False,False,False
51.62,False,False,False,False
51.72,False,False,False,False
51.82,True,False,False,False
51.93,True,False,False,False
52.03,True,False,False,False
52.13,True,False,False,False
52.23,True,False,False,False
52.33,True,False,False,False
52.43,True,False,False,False
52.53,True,False,False,False
52.63,True,False,False,False
52.73,True,False,False,False
52.83,False,False,False,False
52.93,False,False,False,False
53.03,False,False,False,False
53.13,False,False,False,False
53.23,False,False,False,False
53.33,False,False,False,False
53.43,False,False,False,False
53.53,False,False,False,False
53.63,False,False,False,False
53.73,False,False,False,False
53.83,False,False,False,False
53.93,False,True,False,False
54.03,False,True,False,False
54.13,False,True,False,False
54.23,False,True,False,False
54.33,False,True,False,False
54.43,False,True,False,False
54.53,False,True,False,False
54.63,False,True,False,False
54.73,False,True,False,False
54.83,False,True,False,False
54.94,False,True,False,False
55.04,False,True,False,False
55.14,False,False,False,False
55.24,False,False,False,False
55.34,False,False,False,False
55.44,False,False,False,False
55.54,False,False,False,False
55.64,False,False,False,False
55.74,False,False,False,False
55.84,False,False,False,False
55.94,False,False,False,False
56.04,False,False,False,False
56.14,False,False,False,False
56.24,False,False,False,False
56.34,False,False,False,False
56.44,False,False,False,False
56.54,False,False,False,False
56.64,False,False,False,False
56.74,False,False,False,False
56.84,False,False,False,False
56.94,False,False,False,False
57.04,False,False,False,False
57.14,False,False,False,False
57.25,True,False,False,False
57.35,True,False,False,False
57.45,True,False,False,False
57.55,False,False,False,False
57.65,True,False,False,False
57.75,True,False,False,False
57.85,True,False,False,False
57.95,True,False,False,False
58.05,True,False,False,False
58.15,True,False,False,False
58.25,True,False,False,False
58.35,False,False,False,False
58.45,False,False,False,False
58.55,False,False,False,False
58.65,False,False,False,False
58.75,False,False,False,False
58.85,False,False,False,False
58.95,False,False,False,False
59.05,False,False,False,False
59.15,False,False,False,False
59.25,False,True,False,False
59.35,False,True,False,False
59.45,False,False,False,False
59.55,False,False,False,False
59.65,False,False,False,False
59.75,False,True,False,False
59.85,False,True,False,False
59.95,False,True,False,False
60.05,False,True,False,False
60.15,False,True,False,False
60.26,False,True,False,False
60.36,False,True,False,False
60.46,False,True,False,False
60.56,False,True,False,False
60.66,False,True,False,False
60.76,False,False,False,False
60.86,False,False,False,False
60.96,False,False,False,False
61.06,False,False,False,False
61.16,False,False,False,False
61.26,False,False,False,False
61.36,False,False,False,False
61.46,False,False,False,False
61.56,False,False,False,False
61.66,True,False,False,False
61.76,True,False,False,False
61.87,True,False,False,False
61.97,True,False,False,False
62.07,True,False,False,False
62.17,True,False,False,False
62.27,True,False,False,False
62.37,True,False,False,False
62.47,True,False,False,False
62.57,True,False,False,False
62.67,True,False,False,False
62.77,True,False,False,False
62.87,True,False,False,False
62.97,True,False,False,False
63.07,True,False,False,False
63.17,True,False,False,False
63.27,False,False,False,False
63.37,False,False,False,False
63.47,False,False,False,False
63.57,False,False,False,False
63.67,False,False,False,False
63.77,False,False,False,False
63.87,False,False,False,False
63.97,False,False,False,False
64.07,False,False,False,False
64.17,False,False,False,False
64.27,False,False,False,False
64.37,False,False,False,False
64.47,False,False,False,False
64.57,False,False,False,False
64.68,False,False,False,False
64.78,False,False,False,False
64.88,False,False,False,False
64.98,False,False,False,False
65.08,False,False,False,False
65.18,False,False,False,False
65.28,False,False,False,False
65.38,False,False,False,False
65.48,False,False,False,False
65.58,False,False,False,False
65.68,False,False,False,False
65.78,False,False,False,False
65.88,False,False,False,False
65.98,False,False,False,False
66.08,False,False,False,False
66.19,False,False,False,False
66.29,False,False,False,False
66.39,False,False,False,False
66.49,False,False,False,False
66.59,False,False,False,False
66.69,False,False,False,False
66.79,False,False,False,False
66.89,False,False,False,False
66.99,False,False,False,False
67.09,False,False,False,False
67.19,False,False,False,False
67.29,False,True,False,False
67.39,False,False,False,False
67.49,False,False,False,False
67.59,False,False,False,False
67.69,False,False,False,False
67.79,False,True,False,False
67.89,False,True,False,False
67.99,False,True,False,False
68.09,False,True,False,False
68.2,False,True,False,False
68.3,False,True,False,False
68.4,False,True,False,False
68.5,False,False,False,False
68.6,False,False,False,False
68.7,False,False,False,False
68.8,False,False,False,False
68.9,False,False,False,False
69.0,False,False,False,False
69.1,False,False,False,False
69.2,False,False,False,False
69.3,True,False,False,False
69.4,True,False,False,False
69.5,True,False,False,False
69.6,True,False,False,False
69.7,True,False,False,False
69.8,True,False,False,False
69.9,True,False,False,False
70.0,True,False,False,False
70.1,True,False,False,False
70.2,True,False,False,False
70.3,True,False,False,False
70.4,True,False,False,False
70.5,True,False,False,False
70.6,False,False,False,False
70.7,False,False,False,False
70.8,False,False,False,False
70.9,False,False,False,False
71.01,False,False,False,False
71.11,False,False,False,False
71.21,False,False,False,False
71.31,False,True,False,False
71.41,False,True,False,False
71.52,False,True,False,False
71.62,False,True,False,False
71.72,False,True,False,False
71.82,False,True,False,False
71.92,False,True,False,False
72.02,False,True,False,False
72.12,False,True,False,False
72.22,False,True,False,False
72.32,False,True,False,False
72.42,False,True,False,False
72.52,False,True,False,False
72.62,False,False,False,False
72.72,False,False,False,False
72.82,False,False,False,False
72.92,False,False,False,False
73.02,False,False,False,False
73.12,False,False,False,False
73.22,False,False,False,False
73.32,False,False,False,False
73.42,False,False,False,False
73.52,False,False,False,False
73.62,False,False,False,False
73.72,False,False,False,False
73.82,False,False,False,False
73.93,True,False,False,False
74.03,True,False,False,False
74.13,False,False,False,False
74.23,False,False,False,False
74.33,True,False,False,False
74.43,True,False,False,False
74.53,True,False,False,False
74.63,True,False,False,False
74.73,True,False,False,False
74.83,True,False,False,False
74.93,True,False,False,False
75.03,True,False,False,False
75.13,True,False,False,False
75.23,True,False,False,False
75.33,False,False,False,False
75.43,False,False,False,False
75.53,False,False,False,False
75.63,False,False,False,False
75.73,False,False,False,False
75.83,False,False,False,False
75.93,False,False,False,False
76.03,False,False,False,False
76.13,False,False,False,False
76.23,False,True,False,False
76.33,False,False,False,False
76.43,False,False,False,False
76.54,False,True,False,False
76.64,False,True,False,False
76.74,False,True,False,False
76.84,False,True,False,False
76.94,False,True,False,False
77.04,False,True,False,False
77.14,False,True,False,False
77.24,False,True,False,False
77.34,False,True,False,False
77.44,False,False,False,False
77.54,False,False,False,False
77.64,False,False,False,False
77.74,False,False,False,False
77.84,False,False,False,False
77.94,False,False,False,False
78.04,False,False,False,False
78.14,True,False,False,False
78.24,True,False,False,False
78.34,True,False,False,False
78.44,True,False,False,False
78.54,False,False,False,False
78.64,True,False,False,False
78.74,True,False,False,False
78.84,True,False,False,False
78.94,True,False,False,False
79.04,True,False,False,False
79.14,True,False,False,False
79.24,True,False,False,False
79.35,True,False,False,False
79.45,True,False,False,False
79.55,False,False,False,False
79.65,False,False,False,False
79.75,False,False,False,False
79.85,False,False,False,False
79.95,False,False,False,False
80.05,False,False,False,False
80.15,False,False,False,False
80.25,False,False,False,False
80.35,False,False,False,False
80.45,False,False,False,False
80.55,False,False,False,False
80.65,False,True,False,False
80.75,False,True,False,False
80.85,False,True,False,False
80.95,False,False,False,False
81.05,False,True,False,False
81.15,False,True,False,False
81.25,False,True,False,False
81.35,False,True,False,False
81.45,False,True,False,False
81.55,False,True,False,False
81.65,False,True,False,False
81.75,False,True,False,False
81.85,False,False,False,False
81.95,False,False,False,False
82.06,False,False,False,False
82.16,False,False,False,False
82.26,False,False,False,False
82.36,False,False,False,False
82.46,False,False,False,False
82.56,False,False,False,False
82.66,False,False,False,False
82.76,False,False,False,False
82.86,False,False,False,False
82.96,False,False,False,False
83.06,False,False,False,False
83.16,False,False,False,False
83.26,False,False,False,False
83.36,False,False,False,False
83.46,False,False,False,False
83.56,False,False,False,False
83.66,True,False,False,False
83.76,False,False,False,False
83.86,False,False,False,False
83.96,False,False,False,False
84.06,False,False,False,False
84.16,True,False,False,False
84.26,True,False,False,False
84.36,True,False,False,False
84.46,True,False,False,False
84.56,True,False,False,False
84.66,True,False,False,False
84.76,True,False,False,False
84.87,True,False,False,False
84.97,True,False,False,False
85.07,False,False,False,False
85.17,False,False,False,False
85.27,False,False,False,False
85.37,False,False,False,False
85.47,False,False,False,False
85.57,False,False,False,False
85.67,False,False,False,False
85.77,False,False,False,False
85.87,False,False,False,False
85.97,False,False,False,False
86.07,False,False,False,False
86.17,False,False,False,False
86.27,False,False,False,False
86.37,False,False,False,False
86.47,False,False,False,False
86.57,False,False,False,False
86.67,False,False,False,False
86.77,False,False,False,False
86.87,False,False,False,False
86.97,False,False,False,False
87.07,False,False,False,False
87.17,False,False,False,False
87.27,False,False,False,False
87.37,False,False,False,False
87.47,False,False,False,False
87.57,False,False,False,False
87.67,False,False,False,False
87.77,False,False,False,False
87.87,False,False,False,False
87.97,False,False,False,False
88.07,False,False,False,False
88.17,False,False,False,False
88.27,False,False,False,False
88.37,False,False,False,False
88.47,False,False,False,False
88.57,False,False,False,False
88.67,False,False,False,False
88.78,False,False,False,False
88.88,False,False,False,False
88.98,False,False,False,False
89.08,False,False,False,False
89.18,False,False,False,False
89.28,False,False,False,False
89.38,False,False,False,False
89.48,False,False,False,False
89.58,False,False,False,False
89.68,False,False,False,False
89.78,False,False,False,False
89.88,False,False,False,False
89.98,False,False,False,False
90.08,False,False,False,False
90.18,False,False,False,False
90.28,False,False,False,False
90.38,False,False,False,False
90.48,False,False,False,False
90.58,False,False,False,False
90.68,False,False,False,False
90.78,False,False,False,False
90.88,False,False,False,False
90.98,False,False,False,False
91.08,False,True,False,False
91.18,False,False,False,False
91.28,False,False,False,False
91.38,False,False,False,False
91.48,False,True,False,False
91.58,False,True,False,False
91.68,False,True,False,False
91.78,False,True,False,False
91.89,False,True,False,False
91.99,False,True,False,False
92.09,False,True,False,False
92.19,False,True,False,False
92.29,False,True,False,False
92.39,False,True,False,False
92.49,False,True,False,False
92.59,False,False,False,False
92.69,False,True,False,False
92.79,False,True,False,False
92.89,False,False,False,False
92.99,False,False,False,False
93.09,False,False,False,False
93.19,False,False,False,False
93.29,False,False,False,False
93.39,False,False,False,False
93.49,False,False,False,False
93.59,False,False,False,False
93.69,False,False,False,False
93.79,False,False,False,False
93.89,False,False,False,False
93.99,False,False,False,False
94.09,False,False,False,False
94.19,False,False,False,False
94.29,False,False,False,False
94.4,False,False,False,False
94.5,False,False,False,False
94.6,False,False,False,False
94.7,False,False,False,False
94.8,False,False,False,False
94.9,False,False,False,False
95.0,False,False,False,False
95.1,False,True,False,False
95.2,False,True,False,False
95.3,False,True,False,False
95.4,False,True,False,False
95.5,False,True,False,False
95.6,False,True,False,False
95.7,False,True,False,False
95.8,False,True,False,False
95.9,False,True,False,False
96.0,False,True,False,False
96.1,False,False,False,False
96.2,False,False,False,False
96.3,False,False,False,False
96.41,False,False,False,False
96.51,False,False,False,False
96.61,False,False,False,False
96.71,False,False,False,False
96.81,False,False,False,False
96.91,True,False,False,False
97.01,True,False,False,False
97.11,True,False,False,False
97.21,True,False,False,False
97.31,True,False,False,False
97.41,True,False,False,False
97.51,True,False,False,False
97.61,True,False,False,False
97.71,True,False,False,False
97.81,True,False,False,False
97.91,True,False,False,False
98.01,True,False,False,False
98.11,True,False,False,False
98.21,True,False,False,False
98.31,False,False,False,False
98.41,False,False,False,False
98.51,False,False,False,False
98.61,False,False,False,False
98.71,False,False,False,False
98.82,False,False,False,False
98.92,False,False,False,False
99.02,False,False,False,False
99.12,False,False,False,False
99.22,False,False,False,False
99.32,False,False,False,False
99.42,False,False,False,False
99.52,False,False,False,False
99.62,False,False,False,False
99.72,False,False,False,False
99.82,False,False,False,False
99.92,False,True,False,False
100.02,False,True,False,False
100.12,False,True,False,False
100.22,False,True,False,False
100.32,False,True,False,False
100.42,False,True,False,False
100.52,False,True,False,False
100.62,False,True,False,False
100.72,False,True,False,False
100.82,False,True,False,False
100.92,False,False,False,False
101.02,False,False,False,False
101.12,False,False,False,False
101.22,False,False,False,False
101.32,False,False,False,False
101.43,False,False,False,False
101.53,False,False,False,False
101.63,False,False,False,False
101.73,False,False,False,False
101.83,False,False,False,False
101.93,True,False,True,False
102.03,True,False,False,False
102.13,False,False,False,False
102.23,False,False,False,False
102.33,False,False,False,False
102.43,True,False,False,False
102.53,True,False,False,False
102.63,True,False,False,False
102.73,True,False,False,False
102.83,True,False,False,False
102.93,True,False,False,False
103.03,True,False,False,False
103.13,True,False,False,False
103.23,True,False,False,False
103.33,True,False,False,False
103.43,True,False,False,False
103.53,True,False,False,False
103.63,False,False,False,False
103.74,False,False,False,False
103.84,False,False,False,False
103.94,False,False,False,False
104.04,False,False,False,False
104.14,False,False,False,False
104.24,False,False,False,False
104.34,False,False,False,False
104.44,False,False,False,False
104.54,False,False,False,False
104.64,False,False,False,False
104.74,False,True,False,False
104.84,False,True,False,False
104.94,False,True,False,False
105.04,False,True,False,False
105.14,False,True,False,False
105.24,False,True,False,False
105.34,False,True,False,False
105.44,False,True,False,False
105.54,False,True,False,False
105.64,False,True,False,False
105.74,False,True,False,False
105.84,False,False,False,False
105.94,False,False,False,False
106.04,False,False,False,False
106.14,False,False,False,False
106.24,False,False,False,False
106.34,False,False,False,False
106.44,False,False,False,False
106.54,False,False,False,False
106.64,False,False,False,False
106.75,False,False,False,False
106.85,False,False,False,False
106.95,False,False,False,False
107.05,False,False,False,False
107.15,False,False,False,False
107.25,False,False,False,False
107.35,True,False,True,False
107.45,True,False,False,False
107.55,False,False,False,False
107.65,False,False,False,False
107.75,False,False,False,False
107.85,True,False,False,False
107.95,True,False,False,False
108.05,True,False,False,False
108.15,True,False,False,False
108.25,True,False,False,False
108.35,True,False,False,False
108.45,True,False,False,False
108.55,True,False,False,False
108.65,True,False,False,False
108.75,True,False,False,False
108.85,True,False,False,False
108.95,True,False,False,False
109.05,True,False,False,False
109.15,True,False,False,False
109.25,False,False,False,False
109.35,False,False,False,False
109.45,False,False,False,False
109.55,False,False,False,False
109.65,False,False,False,False
109.75,False,False,False,False
109.85,False,False,False,False
109.95,False,False,False,False
110.05,False,False,False,False
110.15,False,False,False,False
110.25,False,False,False,False
110.36,False,False,False,False
110.46,False,False,False,False
110.56,False,False,False,False
110.66,False,False,False,False
110.76,False,False,False,False
110.86,False,False,False,False
110.96,False,False,False,False
111.06,False,False,False,False
111.16,False,False,False,False
111.26,False,False,False,False
111.36,False,False,False,False
111.46,False,False,False,False
111.56,False,False,False,False
111.66,False,True,False,False
111.76,False,False,False,False
111.86,False,False,False,False
111.96,False,False,False,False
112.06,False,False,False,False
112.16,False,True,False,False
112.26,False,True,False,False
112.36,False,True,False,False
112.46,False,True,False,False
112.56,False,True,False,False
112.66,False,True,False,False
112.76,False,True,False,False
112.86,False,True,False,False
112.96,False,True,False,False
113.06,False,False,False,False
113.17,False,False,False,False
113.27,False,False,False,False
113.37,False,False,False,False
113.47,False,False,False,False
113.57,False,False,False,False
113.67,False,False,False,False
113.77,False,False,False,False
113.87,True,False,True,False
113.97,True,False,False,False
114.07,False,False,False,False
114.17,False,False,False,False
114.27,True,False,False,False
114.37,True,False,False,False
114.47,True,False,False,False
114.57,True,False,False,False
114.67,True,False,False,False
114.77,True,False,False,False
114.87,True,False,False,False
114.97,True,False,False,False
115.07,True,False,False,False
115.17,True,False,False,False
115.27,False,False,False,False
115.37,False,False,False,False
115.47,False,False,False,False
115.57,False,False,False,False
115.68,False,False,False,False
115.78,False,False,False,False
115.88,False,False,False,False
115.98,False,False,False,False
116.08,False,False,False,False
116.18,False,True,False,True
116.28,False,True,False,False
116.38,False,True,False,False
116.48,False,True,False,False
116.58,False,True,False,False
116.68,False,True,False,False
116.78,False,True,False,False
116.88,False,False,False,False
