Time,Poke1,Poke2,Line1,Line2
11.62,False,False,False,False
11.72,False,False,False,False
11.82,False,False,False,False
11.92,False,False,False,False
12.02,False,False,False,False
12.12,False,False,False,False
12.22,False,False,False,False
12.32,False,False,False,False
12.42,False,False,False,False
12.52,False,False,False,False
12.62,False,False,False,False
12.72,False,False,False,False
12.82,False,False,False,False
12.92,False,False,False,False
13.02,False,False,False,False
13.12,False,False,False,False
13.22,False,False,False,False
13.32,False,False,False,False
13.42,False,False,False,False
13.52,False,False,False,False
13.62,False,False,False,False
13.73,False,False,False,False
13.83,False,False,False,False
13.93,False,False,False,False
14.03,False,False,False,False
14.13,False,False,False,False
14.23,False,False,False,False
14.33,False,False,False,False
14.43,False,False,False,False
14.53,False,False,False,False
14.63,False,False,False,False
14.73,False,False,False,False
14.83,False,False,False,False
14.93,False,False,False,False
15.03,False,False,False,False
15.13,False,False,False,False
15.23,False,False,False,False
15.34,False,False,False,False
15.44,False,False,False,False
15.54,False,False,False,False
15.64,False,False,False,False
15.74,False,False,False,False
15.84,False,False,False,False
15.94,False,False,False,False
16.04,False,False,False,False
16.14,False,False,False,False
16.24,False,False,False,False
16.34,False,False,False,False
16.44,False,False,False,False
16.54,False,False,False,False
16.64,False,False,False,False
16.74,False,False,False,False
16.84,False,False,False,False
16.94,False,False,False,False
17.04,False,False,False,False
17.14,False,False,False,False
17.24,False,False,False,False
17.34,False,True,False,False
17.44,False,True,False,False
17.54,False,True,False,False
17.64,False,True,False,False
17.75,False,True,False,False
17.85,False,True,False,False
17.95,False,True,False,False
18.05,False,True,False,False
18.15,False,True,False,False
18.25,False,True,False,False
18.35,False,True,False,False
18.45,False,True,False,False
18.55,False,True,False,False
18.65,False,True,False,False
18.75,False,True,False,False
18.85,False,True,False,False
18.95,False,True,False,False
19.05,False,True,False,False
19.15,False,True,False,False
19.25,False,True,False,False
19.35,False,True,False,False
19.45,False,True,False,False
19.55,False,True,False,False
19.65,False,True,False,False
19.75,False,True,False,False
19.85,False,True,False,False
19.95,False,True,False,False
20.06,False,True,False,False
20.16,False,False,False,False
20.26,False,False,False,False
20.36,False,False,False,False
20.46,False,False,False,False
20.56,False,False,False,False
20.66,False,False,False,False
20.76,False,False,False,False
20.86,False,False,False,False
20.96,False,False,False,False
21.06,False,False,False,False
21.16,False,False,False,False
21.26,False,False,False,False
21.36,False,False,False,False
21.47,False,False,False,False
21.57,False,False,False,False
21.67,False,False,False,False
21.77,False,False,False,False
21.87,False,False,False,False
21.97,False,False,False,False
22.07,False,False,False,False
22.17,False,False,False,False
22.27,False,False,False,False
22.37,False,False,False,False
22.47,False,False,False,False
22.57,False,False,False,False
22.67,False,False,False,False
22.77,False,False,False,False
22.87,False,False,False,False
22.97,False,False,False,False
23.07,False,False,False,False
23.17,False,False,False,False
23.27,False,False,False,False
23.37,False,False,False,False
23.47,False,False,False,False
23.57,False,False,False,False
23.67,False,False,False,False
23.77,False,False,False,False
23.87,False,False,False,False
23.97,False,False,False,False
24.08,False,False,False,False
24.18,False,False,False,False
24.28,False,False,False,False
24.38,False,False,False,False
24.48,False,False,False,False
24.58,False,False,False,False
24.68,False,False,False,False
24.78,False,False,False,False
24.88,False,False,False,False
24.98,False,False,False,False
25.08,False,False,False,False
25.18,False,False,False,False
25.28,False,False,False,False
25.38,False,False,False,False
25.49,False,False,False,False
25.59,False,False,False,False
25.69,False,False,False,False
25.79,False,False,False,False
25.89,False,False,False,False
25.99,False,False,False,False
26.09,False,False,False,False
26.19,False,False,False,False
26.29,False,False,False,False
26.39,False,False,False,False
26.49,False,False,False,False
26.59,False,False,False,False
26.69,False,False,False,False
26.79,False,False,False,False
26.89,False,False,False,False
27.0,False,False,False,False
27.1,False,False,False,False
27.2,False,False,False,False
27.3,False,False,False,False
27.4,False,False,False,False
27.5,False,False,False,False
27.6,False,False,False,False
27.7,False,False,False,False
27.8,False,False,False,False
27.9,False,False,False,False
28.0,False,False,False,False
28.1,False,False,False,False
28.2,False,False,False,False
28.3,False,False,False,False
28.4,False,False,False,False
28.5,False,False,False,False
28.6,False,False,False,False
28.7,False,False,False,False
28.8,False,False,False,False
28.9,False,False,False,False
29.0,False,False,False,False
29.1,False,False,False,False
29.2,False,False,False,False
29.3,False,False,False,False
29.4,False,False,False,False
29.5,False,False,False,False
29.6,False,False,False,False
29.7,False,False,False,False
29.8,False,False,False,False
29.9,False,False,False,False
30.0,False,False,False,False
30.11,False,True,False,False
30.21,False,True,False,False
30.31,False,True,False,False
30.41,False,True,False,False
30.51,False,True,False,False
30.61,False,True,False,False
30.71,False,True,False,False
30.81,False,False,False,False
30.91,False,False,False,False
31.02,False,True,False,False
31.12,False,True,False,False
31.22,False,True,False,False
31.32,False,False,False,False
31.42,False,False,False,False
31.52,False,True,False,False
31.62,False,True,False,False
31.72,False,True,False,False
31.83,False,True,False,False
31.93,False,True,False,False
32.03,False,False,False,False
32.13,False,False,False,False
32.23,False,False,False,False
32.33,False,False,False,False
32.43,False,False,False,False
32.53,False,False,False,False
32.63,False,False,False,False
32.73,False,False,False,False
32.83,False,False,False,False
32.93,False,False,False,False
33.03,False,False,False,False
33.13,False,False,False,False
33.23,False,False,False,False
33.33,False,False,False,False
33.43,False,False,False,False
33.53,False,False,False,False
33.63,False,False,False,False
33.73,False,False,False,False
33.83,False,False,False,False
33.93,False,False,False,False
34.03,False,False,False,False
34.13,False,False,False,False
34.23,False,False,False,False
34.34,False,False,False,False
34.44,False,False,False,False
34.54,False,False,False,False
34.64,False,False,False,False
34.74,False,False,False,False
34.84,False,False,False,False
34.94,False,False,False,False
35.04,False,False,False,False
35.14,False,False,False,False
35.24,False,False,False,False
35.34,False,False,False,False
35.44,False,False,False,False
35.54,False,False,False,False
35.64,False,False,False,False
35.74,False,False,False,False
35.85,False,False,False,False
35.95,False,False,False,False
36.05,False,False,False,False
36.15,False,False,False,False
36.25,False,False,False,False
36.35,False,False,False,False
36.45,False,False,False,False
36.55,False,False,False,False
36.65,False,False,False,False
36.75,False,False,False,False
36.85,False,False,False,False
36.95,False,False,False,False
37.05,False,False,False,False
37.15,False,False,False,False
37.25,False,False,False,False
37.35,False,False,False,False
37.45,False,False,False,False
37.55,False,False,False,False
37.65,False,False,False,False
37.76,False,False,False,False
37.86,False,False,False,False
37.96,False,False,False,False
38.06,False,False,False,False
38.16,False,False,False,False
38.26,False,False,False,False
38.36,False,False,False,False
38.46,False,False,False,False
38.56,False,False,False,False
38.66,False,False,False,False
38.76,False,False,False,False
38.86,False,False,False,False
38.96,False,False,False,False
39.06,False,False,False,False
39.16,False,False,False,False
39.26,False,False,False,False
39.36,False,False,False,False
39.46,False,False,False,False
39.56,False,False,False,False
39.66,False,False,False,False
39.76,False,False,False,False
39.86,False,False,False,False
39.96,False,False,False,False
40.06,False,False,False,False
40.16,False,False,False,False
40.27,False,False,False,False
40.37,False,False,False,False
40.47,False,False,False,False
40.57,False,False,False,False
40.67,False,False,False,False
40.77,False,False,False,False
40.87,False,False,False,False
40.97,False,False,False,False
41.07,False,False,False,False
41.17,False,False,False,False
41.28,False,False,False,False
41.38,False,False,False,False
41.48,False,False,False,False
41.58,False,False,False,False
41.68,False,False,False,False
41.78,False,False,False,False
41.88,False,False,False,False
41.98,False,False,False,False
42.08,False,False,False,False
42.18,False,False,False,False
42.28,False,False,False,False
42.38,False,False,False,False
42.48,False,False,False,False
42.58,False,False,False,False
42.68,False,False,False,False
42.78,False,False,False,False
42.88,False,False,False,False
42.98,False,False,False,False
43.08,False,False,False,False
43.18,False,False,False,False
43.28,False,False,False,False
43.38,False,False,False,False
43.48,False,False,False,False
43.58,False,False,False,False
43.68,False,False,False,False
43.78,False,False,False,False
43.88,False,False,False,False
43.98,False,False,False,False
44.08,False,False,False,False
44.18,False,False,False,False
44.28,False,False,False,False
44.38,False,False,False,False
44.49,False,False,False,False
44.59,False,False,False,False
44.69,False,False,False,False
44.79,False,False,False,False
44.89,False,False,False,False
44.99,False,False,False,False
45.09,False,False,False,False
45.19,False,False,False,False
45.29,False,False,False,False
45.39,False,False,False,False
45.49,False,False,False,False
45.59,False,False,False,False
45.69,False,False,False,False
45.79,False,False,False,False
45.89,False,False,False,False
45.99,False,False,False,False
46.09,False,False,False,False
46.19,False,False,False,False
46.29,False,False,False,False
46.39,False,False,False,False
46.49,False,False,False,False
46.59,False,False,False,False
46.69,False,False,False,False
46.79,False,False,False,False
46.89,False,False,False,False
46.99,False,False,False,False
47.09,False,False,False,False
47.19,False,False,False,False
47.29,False,False,False,False
47.39,False,True,False,False
47.49,False,True,False,False
47.6,False,True,False,False
47.7,False,True,False,False
47.8,False,True,False,False
47.9,False,True,False,False
48.0,False,True,False,False
48.1,False,True,False,False
48.2,False,True,False,False
48.3,False,True,False,False
48.4,False,True,False,False
48.5,False,True,False,False
48.6,False,True,False,False
48.7,False,True,False,False
48.8,False,True,False,False
48.9,False,True,False,False
49.0,False,True,False,False
49.1,False,True,False,False
49.2,False,True,False,False
49.3,False,True,False,False
49.4,False,True,False,False
49.5,False,True,False,False
49.6,False,True,False,False
49.7,False,False,False,False
49.8,False,False,False,False
49.9,False,False,False,False
50.0,False,False,False,False
50.1,False,False,False,False
50.21,False,False,False,False
50.31,False,False,False,False
50.41,False,False,False,False
50.51,False,False,False,False
50.61,False,False,False,False
50.71,False,False,False,False
50.81,False,False,False,False
50.91,False,False,False,False
51.01,False,False,False,False
51.11,False,False,False,False
51.21,False,False,False,False
51.31,False,False,False,False
51.41,False,False,False,False
51.51,False,False,False,False
51.61,False,False,False,False
51.71,False,False,False,False
51.81,False,False,False,False
51.91,False,False,False,False
52.01,False,False,False,False
52.11,False,False,False,False
52.21,False,False,False,False
52.31,False,False,False,False
52.41,False,False,False,False
52.51,False,False,False,False
52.61,False,False,False,False
52.71,False,False,False,False
52.81,False,False,False,False
52.91,False,False,False,False
53.01,False,False,False,False
53.11,False,False,False,False
53.21,False,False,False,False
53.31,False,False,False,False
53.42,False,False,False,False
53.52,False,False,False,False
53.62,False,False,False,False
53.72,False,False,False,False
53.82,False,False,False,False
53.92,False,False,False,False
54.02,False,False,False,False
54.12,False,False,False,False
54.22,False,False,False,False
54.32,False,False,False,False
54.42,False,False,False,False
54.52,False,False,False,False
54.62,False,False,False,False
54.72,False,False,False,False
54.82,False,False,False,False
54.92,False,False,False,False
55.02,False,False,False,False
55.12,False,False,False,False
55.22,False,False,False,False
55.32,False,False,False,False
55.42,False,False,False,False
55.52,False,False,False,False
55.63,False,False,False,False
55.73,False,False,False,False
55.83,False,False,False,False
55.93,False,False,False,False
56.03,False,False,False,False
56.13,False,False,False,False
56.23,False,False,False,False
56.33,False,False,False,False
56.43,False,False,False,False
56.53,False,False,False,False
56.63,False,False,False,False
56.73,False,False,False,False
56.83,False,False,False,False
56.93,False,False,False,False
57.03,False,False,False,False
57.13,False,False,False,False
57.23,False,False,False,False
57.33,False,False,False,False
57.43,False,False,False,False
57.53,False,False,False,False
57.63,False,False,False,False
57.73,False,False,False,False
57.83,False,False,False,False
57.93,False,False,False,False
58.03,False,False,False,False
58.14,False,False,False,False
58.24,False,False,False,False
58.34,False,False,False,False
58.44,False,False,False,False
58.54,False,False,False,False
58.64,False,False,False,False
58.74,False,False,False,False
58.84,False,False,False,False
58.94,False,False,False,False
59.04,False,False,False,False
59.14,False,False,False,False
59.24,False,False,False,False
59.34,False,False,False,False
59.44,False,False,False,False
59.54,False,False,False,False
59.64,False,False,False,False
59.74,False,False,False,False
59.84,False,False,False,False
59.94,False,False,False,False
60.04,False,False,False,False
60.14,False,False,False,False
60.24,False,False,False,False
60.34,False,False,False,False
60.44,False,False,False,False
60.54,False,False,False,False
60.65,False,False,False,False
60.75,False,False,False,False
60.85,False,False,False,False
60.95,False,False,False,False
61.05,False,False,False,False
61.15,False,False,False,False
61.25,False,False,False,False
61.35,False,False,False,False
61.45,False,False,False,False
61.55,False,False,False,False
61.65,False,False,False,False
61.75,False,False,False,False
61.85,False,False,False,False
61.95,False,False,False,False
62.05,False,False,False,False
62.15,False,False,False,False
62.25,False,False,False,False
62.35,False,False,False,False
62.45,False,False,False,False
62.55,False,False,False,False
62.65,False,False,False,False
62.75,False,False,False,False
62.85,False,False,False,False
62.95,False,False,False,False
63.05,False,False,False,False
63.16,False,False,False,False
63.26,False,False,False,False
63.36,False,False,False,False
63.46,False,False,False,False
63.56,False,False,False,False
63.66,False,False,False,False
63.76,False,False,False,False
63.86,False,False,False,False
63.96,False,True,False,False
64.06,False,True,False,False
64.16,False,True,False,False
64.26,False,True,False,False
64.36,False,True,False,False
64.46,False,True,False,True
64.56,False,True,False,False
64.66,False,True,False,False
64.76,False,True,False,False
64.86,False,True,False,False
64.96,False,True,False,False
65.06,False,True,False,False
65.16,False,True,False,False
65.26,False,True,False,False
65.36,False,True,False,False
65.46,False,True,False,False
65.56,False,True,False,False
65.66,False,True,False,False
65.76,False,True,False,False
65.87,False,True,False,False
65.97,False,True,False,False
66.07,False,True,False,False
66.17,False,False,False,False
66.27,False,False,False,False
66.37,False,False,False,False
66.47,False,False,False,False
66.57,False,False,False,False
66.67,False,False,False,False
66.77,False,False,False,False
66.87,False,False,False,False
66.97,False,False,False,False
67.07,False,False,False,False
67.17,False,False,False,False
67.27,False,False,False,False
67.37,False,False,False,False
67.47,False,False,False,False
67.57,False,False,False,False
67.67,True,False,False,False
67.77,True,False,False,False
67.87,True,False,False,False
67.97,True,False,False,False
68.07,True,False,False,False
68.17,True,False,False,False
68.27,True,False,False,False
68.37,True,False,True,False
68.47,True,False,False,False
68.57,True,False,False,False
68.67,True,False,False,False
68.77,True,False,False,False
68.88,True,False,False,False
68.98,True,False,False,False
69.08,True,False,False,False
69.18,True,False,False,False
69.28,True,False,False,False
69.38,True,False,False,False
69.48,True,False,False,False
69.58,True,False,False,False
69.68,True,False,False,False
69.78,True,False,False,False
69.88,True,False,False,False
69.98,True,False,False,False
70.08,True,False,False,False
70.18,True,False,False,False
70.28,True,False,False,False
70.38,True,False,False,False
70.48,True,False,False,False
70.58,True,False,False,False
70.68,True,False,False,False
70.79,True,False,False,False
70.89,False,False,False,False
70.99,False,False,False,False
71.09,False,False,False,False
71.19,False,False,False,False
71.29,False,False,False,False
71.39,False,False,False,False
71.49,False,False,False,False
71.59,False,False,False,False
71.69,False,False,False,False
71.79,False,False,False,False
71.89,False,False,False,False
71.99,False,False,False,False
72.09,False,False,False,False
72.19,False,False,False,False
72.29,False,False,False,False
72.39,False,False,False,False
72.49,False,False,False,False
72.59,False,False,False,False
72.69,False,False,False,False
72.79,False,False,False,False
72.89,False,False,False,False
72.99,False,False,False,False
73.09,False,False,False,False
73.19,False,False,False,False
73.29,False,False,False,False
73.39,False,False,False,False
73.49,False,False,False,False
73.59,False,False,False,False
73.7,False,False,False,False
73.8,False,False,False,False
73.9,False,False,False,False
74.0,False,False,False,False
74.1,False,False,False,False
74.2,False,False,False,False
74.3,False,False,False,False
74.4,False,False,False,False
74.5,False,False,False,False
74.6,False,False,False,False
74.7,False,False,False,False
74.8,False,False,False,False
74.9,False,False,False,False
75.0,False,False,False,False
75.1,False,False,False,False
75.2,False,False,False,False
75.3,False,False,False,False
75.4,False,False,False,False
75.5,False,True,False,False
75.6,False,True,False,False
75.7,False,True,False,False
75.8,False,True,False,False
75.9,False,True,False,False
76.0,False,True,False,False
76.1,False,True,False,False
76.2,False,True,False,False
76.3,False,True,False,False
76.41,False,True,False,False
76.51,False,True,False,False
76.61,False,True,False,False
76.71,False,True,False,False
76.81,False,True,False,False
76.91,False,True,False,False
77.01,False,True,False,False
77.11,False,True,False,False
77.21,False,True,False,False
77.31,False,True,False,False
77.41,False,True,False,False
77.51,False,True,False,False
77.61,False,True,False,False
77.71,False,True,False,False
77.81,False,True,False,False
77.91,False,True,False,False
78.01,False,True,False,False
78.11,False,True,False,False
78.21,False,True,False,False
78.31,False,True,False,False
78.41,False,True,False,False
78.51,False,False,False,False
78.61,False,False,False,False
78.71,False,False,False,False
78.82,False,False,False,False
78.92,False,False,False,False
79.02,False,False,False,False
79.12,False,False,False,False
79.22,False,False,False,False
79.32,False,False,False,False
79.42,False,False,False,False
79.52,False,False,False,False
79.62,False,False,False,False
79.72,False,False,False,False
79.82,False,False,False,False
79.92,False,False,False,False
80.02,False,False,False,False
80.12,False,False,False,False
80.22,False,False,False,False
80.32,False,False,False,False
80.42,False,False,False,False
80.52,False,False,False,False
80.62,False,False,False,False
80.72,False,False,False,False
80.82,False,False,False,False
80.93,False,False,False,False
81.03,False,False,False,False
81.13,False,False,False,False
81.23,False,False,False,False
81.33,False,False,False,False
81.43,False,False,False,False
81.53,False,False,False,False
81.63,False,False,False,False
81.73,False,False,False,False
81.83,False,False,False,False
81.93,False,False,False,False
82.03,False,False,False,False
82.13,False,False,False,False
82.23,False,False,False,False
82.33,False,False,False,False
82.43,False,False,False,False
82.53,False,False,False,False
82.63,False,False,False,False
82.73,False,False,False,False
82.84,False,False,False,False
82.94,False,False,False,False
83.04,False,False,False,False
83.14,False,False,False,False
83.24,False,False,False,False
83.34,False,False,False,False
83.44,False,False,False,False
83.54,False,False,False,False
83.64,False,False,False,False
83.74,False,False,False,False
83.84,False,False,False,False
83.94,False,False,False,False
84.04,False,False,False,False
84.14,False,False,False,False
84.24,False,False,False,False
84.34,False,False,False,False
84.44,False,False,False,False
84.54,False,False,False,False
84.64,False,False,False,False
84.74,False,False,False,False
84.84,False,False,False,False
84.94,False,False,False,False
85.04,False,False,False,False
85.15,False,False,False,False
85.25,False,False,False,False
85.35,True,False,False,False
85.45,True,False,False,False
85.55,True,False,False,False
85.65,True,False,False,False
85.75,True,False,False,False
85.85,True,False,True,False
85.95,True,False,False,False
86.05,True,False,False,False
86.15,True,False,False,False
86.25,True,False,False,False
86.35,True,False,False,False
86.45,True,False,False,False
86.55,True,False,False,False
86.65,True,False,False,False
86.75,True,False,False,False
86.85,True,False,False,False
86.96,True,False,False,False
87.06,True,False,False,False
87.16,True,False,False,False
87.26,True,False,False,False
87.36,True,False,False,False
87.46,True,False,False,False
87.56,True,False,False,False
87.66,True,False,False,False
87.76,True,False,False,False
87.86,True,False,False,False
87.96,True,False,False,False
88.06,False,False,False,False
88.16,False,False,False,False
88.26,False,False,False,False
88.36,False,False,False,False
88.46,False,False,False,False
88.56,False,False,False,False
88.66,False,False,False,False
88.76,False,False,False,False
88.86,False,False,False,False
88.96,False,False,False,False
89.06,False,False,False,False
89.16,False,False,False,False
89.26,False,False,False,False
89.36,False,False,False,False
89.46,False,False,False,False
89.56,False,False,False,False
89.66,False,False,False,False
89.76,False,True,False,False
89.86,False,True,False,False
89.96,False,True,False,False
90.06,False,True,False,False
90.17,False,True,False,False
90.27,False,True,False,False
90.37,False,True,False,False
90.47,False,True,False,False
90.57,False,True,False,False
90.67,False,True,False,False
90.77,False,True,False,False
90.87,False,True,False,False
90.97,False,True,False,False
91.07,False,True,False,False
91.17,False,True,False,False
91.27,False,True,False,False
91.37,False,True,False,False
91.47,False,True,False,False
91.57,False,True,False,False
91.67,False,True,False,False
91.77,False,True,False,False
91.87,False,True,False,False
91.97,False,True,False,False
92.07,False,True,False,False
92.17,False,True,False,False
92.27,False,False,False,False
92.37,False,False,False,False
92.47,False,False,False,False
92.57,False,False,False,False
92.67,False,False,False,False
92.77,False,False,False,False
92.87,False,False,False,False
92.97,False,False,False,False
93.08,False,False,False,False
93.18,False,False,False,False
93.28,False,False,False,False
93.38,False,False,False,False
93.48,False,False,False,False
93.58,False,False,False,False
93.68,False,False,False,False
93.78,False,False,False,False
93.88,False,False,False,False
93.98,False,False,False,False
94.08,False,False,False,False
94.18,False,False,False,False
94.28,False,False,False,False
94.38,False,False,False,False
94.48,False,False,False,False
94.58,False,False,False,False
94.68,False,False,False,False
94.78,False,False,False,False
94.88,False,False,False,False
94.98,True,False,False,False
95.08,True,False,False,False
95.18,True,False,False,False
95.28,True,False,False,False
95.38,True,False,False,False
95.48,True,False,True,False
95.58,True,False,False,False
95.68,True,False,False,False
95.79,True,False,False,False
95.89,True,False,False,False
95.99,True,False,False,False
96.09,True,False,False,False
96.19,True,False,False,False
96.29,True,False,False,False
96.39,True,False,False,False
96.49,True,False,False,False
96.59,True,False,False,False
96.69,True,False,False,False
96.79,True,False,False,False
96.89,True,False,False,False
96.99,True,False,False,False
97.09,True,False,False,False
97.19,True,False,False,False
97.29,True,False,False,False
97.39,True,False,False,False
97.49,True,False,False,False
97.59,True,False,False,False
97.69,True,False,False,False
97.79,True,False,False,False
97.89,False,False,False,False
97.99,True,False,False,False
98.09,False,False,False,False
98.19,False,False,False,False
98.29,False,False,False,False
98.39,False,False,False,False
98.49,False,False,False,False
98.59,False,False,False,False
98.69,False,False,False,False
98.79,False,False,False,False
98.89,False,False,False,False
99.0,False,False,False,False
99.1,False,False,False,False
99.2,False,False,False,False
99.3,False,False,False,False
99.4,False,False,False,False
99.5,False,False,False,False
99.6,False,False,False,False
99.7,False,False,False,False
99.8,False,False,False,False
99.9,False,False,False,False
100.0,False,False,False,False
100.1,False,False,False,False
100.2,False,False,False,False
100.3,False,False,False,False
100.4,False,False,False,False
100.5,False,False,False,False
100.6,False,False,False,False
100.7,False,False,False,False
100.8,False,False,False,False
100.9,False,False,False,False
101.0,False,False,False,False
101.1,False,False,False,False
101.21,False,False,False,False
101.31,False,False,False,False
101.41,False,False,False,False
101.51,False,False,False,False
101.61,False,False,False,False
101.71,False,False,False,False
101.81,False,False,False,False
101.91,False,False,False,False
102.01,False,False,False,False
102.11,False,False,False,False
102.21,False,False,False,False
102.31,False,False,False,False
102.41,False,False,False,False
102.51,False,False,False,False
102.61,False,False,False,False
102.71,False,False,False,False
102.81,False,False,False,False
102.91,False,False,False,False
103.01,False,False,False,False
103.11,False,False,False,False
103.21,False,False,False,False
103.31,False,False,False,False
103.41,False,False,False,False
103.51,False,False,False,False
103.61,False,False,False,False
103.71,False,False,False,False
103.82,False,False,False,False
103.92,False,False,False,False
104.02,False,False,False,False
104.12,False,False,False,False
104.22,False,False,False,False
104.32,False,False,False,False
104.42,False,False,False,False
104.52,False,False,False,False
104.62,False,False,False,False
104.72,False,False,False,False
104.82,False,False,False,False
104.92,False,False,False,False
105.02,False,False,False,False
105.12,False,False,False,False
105.22,False,False,False,False
105.32,False,False,False,False
105.42,False,False,False,False
105.52,False,False,False,False
105.62,False,False,False,False
105.72,False,False,False,False
105.82,False,False,False,False
105.92,False,False,False,False
106.02,False,False,False,False
106.12,False,False,False,False
106.23,False,False,False,False
106.33,False,False,False,False
106.43,False,False,False,False
106.53,False,False,False,False
106.63,False,False,False,False
106.73,False,False,False,False
106.83,False,False,False,False
106.93,False,False,False,False
107.03,False,False,False,False
107.13,False,False,False,False
107.23,False,False,False,False
107.33,False,False,False,False
107.43,False,False,False,False
107.53,False,False,False,False
107.63,False,False,False,False
107.73,False,False,False,False
107.83,False,False,False,False
107.93,False,False,False,False
108.03,False,False,False,False
108.13,False,False,False,False
108.23,False,False,False,False
108.33,False,False,False,False
108.43,False,False,False,False
108.53,False,False,False,False
108.63,False,False,False,False
108.73,False,False,False,False
108.83,False,False,False,False
108.93,False,False,False,False
109.03,False,False,False,False
109.14,False,False,False,False
109.24,False,False,False,False
109.34,False,False,False,False
109.44,False,False,False,False
109.54,False,False,False,False
109.64,False,False,False,False
109.74,False,False,False,False
109.84,False,False,False,False
109.94,False,False,False,False
110.04,False,False,False,False
110.14,False,False,False,False
110.24,False,False,False,False
110.34,False,False,False,False
110.44,False,False,False,False
110.54,False,False,False,False
110.64,False,False,False,False
110.74,False,False,False,False
110.84,False,False,False,False
110.94,False,False,False,False
111.04,False,False,False,False
111.14,False,False,False,False
111.25,False,False,False,False
111.35,False,False,False,False
111.45,False,False,False,False
111.55,False,False,False,False
111.65,False,False,False,False
111.75,False,False,False,False
111.85,False,False,False,False
111.95,False,False,False,False
112.05,False,False,False,False
112.15,False,False,False,False
112.25,False,False,False,False
112.35,False,False,False,False
112.45,False,False,False,False
112.55,False,False,False,False
112.65,False,False,False,False
112.75,False,False,False,False
112.85,False,False,False,False
112.95,False,False,False,False
113.05,False,False,False,False
113.15,False,False,False,False
113.25,False,False,False,False
113.35,False,False,False,False
113.45,False,False,False,False
113.55,False,False,False,False
113.65,False,False,False,False
113.75,False,False,False,False
113.85,False,False,False,False
113.95,False,False,False,False
114.06,False,True,False,False
114.16,False,True,False,False
114.26,False,True,False,False
114.36,False,True,False,False
114.46,False,True,False,False
114.56,False,True,False,False
114.66,False,True,False,False
114.76,False,True,False,False
114.86,False,True,False,False
114.96,False,True,False,False
115.06,False,True,False,False
115.16,False,True,False,False
115.26,False,True,False,False
115.36,False,True,False,False
115.46,False,True,False,False
115.57,False,True,False,False
115.67,False,False,False,False
115.77,False,False,False,False
115.87,False,False,False,False
115.97,False,False,False,False
116.07,False,False,False,False
116.17,False,False,False,False
116.27,False,False,False,False
116.37,False,False,False,False
116.47,False,False,False,False
116.57,False,False,False,False
116.67,False,False,False,False
116.77,False,False,False,False
