Time,Poke1,Poke2,Line1,Line2
15.42,False,True,False,False
15.52,False,True,False,False
15.62,False,True,False,False
15.72,False,True,False,False
15.82,False,True,False,False
15.92,False,True,False,False
16.02,False,True,False,False
16.12,False,True,False,False
16.22,False,True,False,False
16.32,False,True,False,False
16.42,False,True,False,False
16.52,False,True,False,False
16.62,False,True,False,False
16.72,False,True,False,False
16.82,False,True,False,False
16.92,False,True,False,False
17.02,False,True,False,False
17.12,False,True,False,False
17.23,False,True,False,False
17.33,False,True,False,False
17.43,False,True,False,False
17.53,False,True,False,False
17.63,False,True,False,False
17.73,False,True,False,False
17.83,False,True,False,False
17.93,False,False,False,False
18.03,False,False,False,False
18.13,False,False,False,False
18.23,False,False,False,False
18.33,False,False,False,False
18.43,False,False,False,False
18.53,False,False,False,False
18.63,False,False,False,False
18.73,False,False,False,False
18.83,False,False,False,False
18.93,False,False,False,False
19.03,False,False,False,False
19.13,False,False,False,False
19.23,False,False,False,False
19.33,False,False,False,False
19.43,False,False,False,False
19.53,False,False,False,False
19.63,False,False,False,False
19.73,False,False,False,False
19.83,False,False,False,False
19.94,False,False,False,False
20.04,False,False,False,False
20.14,False,False,False,False
20.24,False,False,False,False
20.34,False,False,False,False
20.44,False,False,False,False
20.54,False,False,False,False
20.64,False,False,False,False
20.74,False,False,False,False
20.84,False,False,False,False
20.94,False,False,False,False
21.04,False,False,False,False
21.14,False,False,False,False
21.24,False,False,False,False
21.34,False,False,False,False
21.45,False,False,False,False
21.55,False,False,False,False
21.65,False,False,False,False
21.75,False,False,False,False
21.85,False,False,False,False
21.95,False,False,False,False
22.05,False,False,False,False
22.15,False,False,False,False
22.25,False,False,False,False
22.35,False,False,False,False
22.45,True,False,False,False
22.55,False,False,False,False
22.65,False,False,False,False
22.75,True,False,False,False
22.85,False,False,False,False
22.95,False,False,False,False
23.05,True,False,False,False
23.15,True,False,False,False
23.25,False,False,False,False
23.35,True,False,False,False
23.45,True,False,False,False
23.55,True,False,False,False
23.65,True,False,False,False
23.75,True,False,False,False
23.85,True,False,False,False
23.95,True,False,False,False
24.06,True,False,False,False
24.16,True,False,False,False
24.26,True,False,False,False
24.36,True,False,False,False
24.46,True,False,False,False
24.56,True,False,False,False
24.66,False,False,False,False
24.76,False,False,False,False
24.86,False,False,False,False
24.96,False,False,False,False
25.06,False,False,False,False
25.16,False,False,False,False
25.26,False,False,False,False
25.36,False,False,False,False
25.46,False,False,False,False
25.56,False,False,False,False
25.66,False,False,False,False
25.76,False,False,False,False
25.86,False,False,False,False
25.96,False,False,False,False
26.06,False,False,False,False
26.16,False,False,False,False
26.26,False,False,False,False
26.37,False,False,False,False
26.47,False,False,False,False
26.57,False,False,False,False
26.67,False,False,False,False
26.77,False,False,False,False
26.87,False,False,False,False
26.97,False,False,False,False
27.07,False,False,False,False
27.17,False,False,False,False
27.27,False,False,False,False
27.37,False,False,False,False
27.47,False,False,False,False
27.57,False,False,False,False
27.67,False,False,False,False
27.77,False,False,False,False
27.87,False,False,False,False
27.97,False,False,False,False
28.07,False,False,False,False
28.17,False,False,False,False
28.27,False,False,False,False
28.37,False,False,False,False
28.47,False,False,False,False
28.57,False,False,False,False
28.67,False,False,False,False
28.77,False,False,False,False
28.87,False,False,False,False
28.97,False,False,False,False
29.08,False,False,False,False
29.18,False,False,False,False
29.28,False,False,False,False
29.38,False,False,False,False
29.48,False,False,False,False
29.58,False,False,False,False
29.68,False,False,False,False
29.78,False,False,False,False
29.88,False,False,False,False
29.98,False,False,False,False
30.08,False,False,False,False
30.18,False,False,False,False
30.28,False,False,False,False
30.38,False,False,False,False
30.48,False,False,False,False
30.58,False,False,False,False
30.68,False,False,False,False
30.78,False,False,False,False
30.88,False,False,False,False
30.98,False,False,False,False
31.08,False,False,False,False
31.18,False,False,False,False
31.28,False,False,False,False
31.4,False,False,False,False
31.5,False,False,False,False
31.6,False,False,False,False
31.7,False,False,False,False
31.8,False,False,False,False
31.9,False,False,False,False
32.0,False,False,False,False
32.1,False,False,False,False
32.2,False,False,False,False
32.3,False,False,False,False
32.4,False,False,False,False
32.5,False,False,False,False
32.6,False,False,False,False
32.7,False,False,False,False
32.8,False,False,False,False
32.9,False,False,False,False
33.0,False,False,False,False
33.1,False,False,False,False
33.2,False,False,False,False
33.3,False,False,False,False
33.4,False,False,False,False
33.5,False,False,False,False
33.6,False,False,False,False
33.7,False,False,False,False
33.8,False,False,False,False
33.9,False,False,False,False
34.01,False,False,False,False
34.11,False,False,False,False
34.21,False,False,False,False
34.31,False,False,False,False
34.41,False,False,False,False
34.51,False,False,False,False
34.61,False,False,False,False
34.71,False,False,False,False
34.81,False,False,False,False
34.91,False,False,False,False
35.01,False,False,False,False
35.11,False,False,False,False
35.21,False,False,False,False
35.31,False,False,False,False
35.41,False,False,False,False
35.51,False,False,False,False
35.61,False,False,False,False
35.71,False,False,False,False
35.81,False,False,False,False
35.91,False,False,False,False
36.01,False,False,False,False
36.11,False,False,False,False
36.21,False,False,False,False
36.31,False,False,False,False
36.42,False,False,False,False
36.52,False,False,False,False
36.62,False,False,False,False
36.72,False,False,False,False
36.82,False,False,False,False
36.92,False,False,False,False
37.02,False,False,False,False
37.12,False,False,False,False
37.22,False,False,False,False
37.32,False,False,False,False
37.42,False,False,False,False
37.52,False,False,False,False
37.62,False,False,False,False
37.72,False,False,False,False
37.82,False,False,False,False
37.92,False,False,False,False
38.02,False,False,False,False
38.12,False,False,False,False
38.22,False,False,False,False
38.32,False,False,False,False
38.42,False,False,False,False
38.52,False,False,False,False
38.62,False,False,False,False
38.73,False,False,False,False
38.83,False,False,False,False
38.93,False,False,False,False
39.03,False,False,False,False
39.13,False,False,False,False
39.23,False,False,False,False
39.33,False,False,False,False
39.43,False,False,False,False
39.53,False,False,False,False
39.63,False,False,False,False
39.73,False,False,False,False
39.83,False,False,False,False
39.93,False,False,False,False
40.03,False,False,False,False
40.13,False,False,False,False
40.23,False,False,False,False
40.33,False,False,False,False
40.43,False,False,False,False
40.53,False,False,False,False
40.63,False,False,False,False
40.73,False,False,False,False
40.83,False,False,False,False
40.93,False,False,False,False
41.03,False,False,False,False
41.13,False,False,False,False
41.23,False,False,False,False
41.33,False,False,False,False
41.44,False,False,False,False
41.54,False,False,False,False
41.64,False,False,False,False
41.74,False,False,False,False
41.84,False,False,False,False
41.94,False,False,False,False
42.04,False,False,False,False
42.14,False,False,False,False
42.24,False,False,False,False
42.35,False,False,False,False
42.45,False,False,False,False
42.55,False,False,False,False
42.65,False,False,False,False
42.75,False,False,False,False
42.85,False,False,False,False
42.95,False,False,False,False
43.05,False,False,False,False
43.15,False,False,False,False
43.25,False,False,False,False
43.35,False,False,False,False
43.45,False,False,False,False
43.55,False,False,False,False
43.65,False,False,False,False
43.75,False,False,False,False
43.85,True,False,False,False
43.95,True,False,False,False
44.05,True,False,False,False
44.15,True,False,False,False
44.25,True,False,False,False
44.35,True,False,False,False
44.45,True,False,False,False
44.55,True,False,False,False
44.65,True,False,False,False
44.75,True,False,False,False
44.85,True,False,False,False
44.95,True,False,False,False
45.05,True,False,False,False
45.15,True,False,False,False
45.25,True,False,False,False
45.35,False,False,False,False
45.45,False,False,False,False
45.56,False,False,False,False
45.66,False,False,False,False
45.76,False,False,False,False
45.86,False,False,False,False
45.96,False,False,False,False
46.06,False,False,False,False
46.16,False,False,False,False
46.26,False,False,False,False
46.36,False,False,False,False
46.47,False,False,False,False
46.57,False,False,False,False
46.67,False,False,False,False
46.77,False,False,False,False
46.87,False,False,False,False
46.97,False,True,False,False
47.07,False,True,False,False
47.17,False,True,False,False
47.28,False,True,False,False
47.38,False,True,False,False
47.48,False,True,False,False
47.58,False,True,False,False
47.68,False,False,False,False
47.78,False,False,False,False
47.88,False,False,False,False
47.98,False,False,False,False
48.08,False,False,False,False
48.18,False,False,False,False
48.28,False,False,False,False
48.38,False,False,False,False
48.48,False,False,False,False
48.59,False,False,False,False
48.69,False,False,False,False
48.79,False,False,False,False
48.89,False,False,False,False
48.99,False,False,False,False
49.09,False,False,False,False
49.19,False,False,False,False
49.29,False,False,False,False
49.39,False,False,False,False
49.49,False,False,False,False
49.59,False,False,False,False
49.69,False,False,False,False
49.79,False,False,False,False
49.89,False,False,False,False
49.99,False,False,False,False
50.09,False,False,False,False
50.19,False,False,False,False
50.29,False,False,False,False
50.39,False,False,False,False
50.49,False,False,False,False
50.59,False,False,False,False
50.69,False,False,False,False
50.79,False,False,False,False
50.89,False,False,False,False
50.99,False,False,False,False
51.09,False,False,False,False
51.19,False,False,False,False
51.29,False,False,False,False
51.39,False,False,False,False
51.5,False,False,False,False
51.6,False,False,False,False
51.7,False,False,False,False
51.8,False,False,False,False
51.9,False,False,False,False
52.0,False,False,False,False
52.1,False,False,False,False
52.2,False,False,False,False
52.31,False,False,False,False
52.41,False,False,False,False
52.51,False,False,False,False
52.61,False,False,False,False
52.71,False,False,False,False
52.81,False,False,False,False
52.91,False,False,False,False
53.01,False,False,False,False
53.11,False,False,False,False
53.21,False,False,False,False
53.31,False,False,False,False
53.41,False,False,False,False
53.51,False,False,False,False
53.61,False,False,False,False
53.71,False,False,False,False
53.81,False,False,False,False
53.91,False,False,False,False
54.01,False,False,False,False
54.11,False,False,False,False
54.21,False,False,False,False
54.31,False,False,False,False
54.41,False,False,False,False
54.51,False,False,False,False
54.61,False,False,False,False
54.71,False,False,False,False
54.82,False,False,False,False
54.92,False,False,False,False
55.02,False,False,False,False
55.12,False,False,False,False
55.22,False,False,False,False
55.32,False,False,False,False
55.42,False,False,False,False
55.52,False,False,False,False
55.62,False,False,False,False
55.72,False,False,False,False
55.82,False,False,False,False
55.92,False,False,False,False
56.02,False,False,False,False
56.12,False,False,False,False
56.22,False,False,False,False
56.32,False,False,False,False
56.42,False,False,False,False
56.53,False,False,False,False
56.63,False,False,False,False
56.73,False,False,False,False
56.83,False,False,False,False
56.93,False,True,False,False
57.03,False,True,False,False
57.13,False,True,False,False
57.23,False,False,False,False
57.33,False,False,False,False
57.43,False,False,False,False
57.53,False,False,False,False
57.63,False,False,False,False
57.73,False,False,False,False
57.83,False,False,False,False
57.93,False,False,False,False
58.03,False,False,False,False
58.13,False,False,False,False
58.23,False,False,False,False
58.33,False,False,False,False
58.43,False,False,False,False
58.53,False,False,False,False
58.63,True,False,False,False
58.73,True,False,False,False
58.84,True,False,False,False
58.94,True,False,False,False
59.04,True,False,False,False
59.14,False,False,False,False
59.24,True,False,False,False
59.34,True,False,False,False
59.44,True,False,False,False
59.54,True,False,False,False
59.64,True,False,False,False
59.74,True,False,False,False
59.84,True,False,False,False
59.94,True,False,False,False
60.04,True,False,False,False
60.14,True,False,False,False
60.24,True,False,False,False
60.34,True,False,False,False
60.44,True,False,False,False
60.54,True,False,False,False
60.64,True,False,False,False
60.74,True,False,False,False
60.84,True,False,False,False
60.94,True,False,False,False
61.04,True,False,False,False
61.14,True,False,False,False
61.24,True,False,False,False
61.34,True,False,False,False
61.45,True,False,False,False
61.55,True,False,False,False
61.65,True,False,False,False
61.75,True,False,False,False
61.85,True,False,False,False
61.95,True,False,False,False
62.05,True,False,False,False
62.15,True,False,False,False
62.25,True,False,False,False
62.35,True,False,False,False
62.45,True,False,False,False
62.55,True,False,False,False
62.66,True,False,False,False
62.76,True,False,False,False
62.86,True,False,False,False
62.96,True,False,False,False
63.06,True,False,False,False
63.16,True,False,False,False
63.26,True,False,False,False
63.36,True,False,False,False
63.46,False,False,False,False
63.56,False,False,False,False
63.66,False,False,False,False
63.76,False,False,False,False
63.86,False,False,False,False
63.96,False,False,False,False
64.06,False,False,False,False
64.16,False,False,False,False
64.26,False,False,False,False
64.36,False,False,False,False
64.46,False,False,False,False
64.56,False,False,False,False
64.66,False,False,False,False
64.76,False,False,False,False
64.86,False,False,False,False
64.96,False,False,False,False
65.06,False,False,False,False
65.16,False,False,False,False
65.26,False,False,False,False
65.36,False,False,False,False
65.46,False,False,False,False
65.56,False,False,False,False
65.66,False,False,False,False
65.76,False,False,False,False
65.87,False,False,False,False
65.97,False,False,False,False
66.07,False,False,False,False
66.17,False,False,False,False
66.27,False,False,False,False
66.37,False,False,False,False
66.47,False,False,False,False
66.57,False,False,False,False
66.67,False,False,False,False
66.77,False,False,False,False
66.87,False,False,False,False
66.97,False,False,False,False
67.08,False,False,False,False
67.18,False,False,False,False
67.28,False,False,False,False
67.38,False,False,False,False
67.48,False,False,False,False
67.58,False,False,False,False
67.68,False,False,False,False
67.78,False,False,False,False
67.88,False,False,False,False
67.98,False,False,False,False
68.08,False,False,False,False
68.18,False,False,False,False
68.28,False,False,False,False
68.38,False,False,False,False
68.48,False,False,False,False
68.58,False,False,False,False
68.68,False,False,False,False
68.78,False,False,False,False
68.88,False,False,False,False
68.98,False,False,False,False
69.08,False,False,False,False
69.18,False,False,False,False
69.28,False,False,False,False
69.38,False,False,False,False
69.48,False,False,False,False
69.58,False,False,False,False
69.68,False,False,False,False
69.78,False,False,False,False
69.88,False,False,False,False
69.98,False,True,False,False
70.08,False,True,False,False
70.19,False,False,False,False
70.29,False,False,False,False
70.39,False,False,False,False
70.49,False,False,False,False
70.59,False,False,False,False
70.69,False,False,False,False
70.79,False,True,False,False
70.89,False,True,False,False
70.99,False,True,False,False
71.09,False,True,False,False
71.19,False,True,False,False
71.29,False,True,False,False
71.39,False,True,False,False
71.49,False,True,False,False
71.6,False,True,False,False
71.7,False,True,False,False
71.8,False,True,False,False
71.9,False,True,False,False
72.0,False,True,False,False
72.1,False,True,False,False
72.2,False,True,False,False
72.3,False,True,False,False
72.4,False,True,False,False
72.5,False,True,False,False
72.61,False,True,False,False
72.71,False,True,False,False
72.81,False,True,False,False
72.91,False,True,False,False
73.01,False,True,False,False
73.11,False,True,False,False
73.21,False,True,False,False
73.31,False,True,False,False
73.41,False,True,False,False
73.51,False,True,False,False
73.61,False,True,False,False
73.71,False,True,False,False
73.81,False,True,False,False
73.91,False,True,False,False
74.01,False,True,False,False
74.11,False,True,False,False
74.21,False,True,False,False
74.31,False,True,False,False
74.41,False,True,False,False
74.51,False,True,False,False
74.61,False,True,False,False
74.71,False,True,False,False
74.81,False,True,False,False
74.91,False,True,False,False
75.01,False,True,False,False
75.12,False,True,False,False
75.22,False,True,False,False
75.32,False,True,False,False
75.42,False,True,False,False
75.52,False,True,False,False
75.62,False,True,False,False
75.72,False,True,False,False
75.82,False,True,False,False
75.92,False,True,False,False
76.02,False,True,False,False
76.12,False,True,False,False
76.22,False,True,False,False
76.32,False,True,False,False
76.42,False,True,False,False
76.52,False,True,False,False
76.64,False,True,False,False
76.74,False,True,False,False
76.84,False,True,False,False
76.94,False,True,False,False
77.04,False,True,False,False
77.14,False,True,False,False
77.25,False,True,False,False
77.35,False,True,False,False
77.45,False,True,False,False
77.55,False,True,False,False
77.65,False,True,False,False
77.75,False,True,False,False
77.85,False,True,False,False
77.95,False,True,False,False
78.05,False,True,False,False
78.15,False,True,False,False
78.25,False,True,False,False
78.35,False,True,False,False
78.45,False,True,False,False
78.55,False,True,False,False
78.65,False,True,False,False
78.75,False,True,False,False
78.85,False,True,False,False
78.95,False,True,False,False
79.05,False,True,False,False
79.15,False,True,False,False
79.25,False,True,False,False
79.35,False,True,False,False
79.45,False,True,False,False
79.55,False,True,False,False
79.65,False,True,False,False
79.75,False,True,False,False
79.85,False,True,False,False
79.95,False,False,False,False
80.05,False,False,False,False
80.15,False,False,False,False
80.25,False,False,False,False
80.35,False,False,False,False
80.46,False,False,False,False
80.56,False,False,False,False
80.66,False,False,False,False
80.76,False,False,False,False
80.86,False,False,False,False
80.96,False,False,False,False
81.06,False,False,False,False
81.16,False,False,False,False
81.26,False,False,False,False
81.36,False,False,False,False
81.46,False,False,False,False
81.56,False,False,False,False
81.66,False,False,False,False
81.76,False,False,False,False
81.86,False,False,False,False
81.96,False,False,False,False
82.06,False,False,False,False
82.17,False,False,False,False
82.27,False,False,False,False
82.37,False,False,False,False
82.47,False,False,False,False
82.57,False,False,False,False
82.67,False,False,False,False
82.77,False,False,False,False
82.87,False,True,False,False
82.97,False,True,False,False
83.07,False,True,False,False
83.17,False,True,False,False
83.27,False,True,False,False
83.37,False,True,False,False
83.47,False,True,False,False
83.57,False,True,False,False
83.67,False,True,False,False
83.77,False,True,False,False
83.87,False,True,False,False
83.97,False,True,False,False
84.07,False,True,False,False
84.17,False,True,False,False
84.27,False,True,False,False
84.37,False,True,False,False
84.47,False,True,False,False
84.57,False,True,False,False
84.67,False,False,False,False
84.77,False,False,False,False
84.88,False,False,False,False
84.98,False,False,False,False
85.08,False,False,False,False
85.18,False,False,False,False
85.28,False,False,False,False
85.38,False,False,False,False
85.48,False,False,False,False
85.58,False,False,False,False
85.68,False,False,False,False
85.78,True,False,False,False
85.88,True,False,False,False
85.98,False,False,False,False
86.08,True,False,False,False
86.18,True,False,False,False
86.28,False,False,False,False
86.38,False,False,False,False
86.48,True,False,False,False
86.58,False,False,False,False
86.68,True,False,False,False
86.78,True,False,False,False
86.89,True,False,False,False
86.99,True,False,False,False
87.09,True,False,False,False
87.19,True,False,False,False
87.29,True,False,False,False
87.39,True,False,False,False
87.49,True,False,False,False
87.59,True,False,False,False
87.69,True,False,False,False
87.79,True,False,False,False
87.89,True,False,False,False
87.99,False,False,False,False
88.09,False,False,False,False
88.19,False,False,False,False
88.29,False,False,False,False
88.39,False,False,False,False
88.49,False,False,False,False
88.59,False,False,False,False
88.69,False,False,False,False
88.79,False,False,False,False
88.89,False,False,False,False
88.99,False,False,False,False
89.09,False,False,False,False
89.19,False,False,False,False
89.29,False,False,False,False
89.39,False,False,False,False
89.49,False,False,False,False
89.59,False,False,False,False
89.69,False,False,False,False
89.8,False,False,False,False
89.9,False,False,False,False
90.0,False,False,False,False
90.1,False,False,False,False
90.2,False,False,False,False
90.3,False,False,False,False
90.4,False,True,False,False
90.5,False,True,False,False
90.6,False,True,False,False
90.7,False,True,False,False
90.8,False,True,False,False
90.9,False,False,False,False
91.0,False,False,False,False
91.1,False,False,False,False
91.2,False,False,False,False
91.3,False,False,False,False
91.4,False,False,False,False
91.5,False,False,False,False
91.6,False,True,False,False
91.71,False,False,False,False
91.81,False,False,False,False
91.91,False,True,False,False
92.01,False,True,False,False
92.11,False,True,False,False
92.21,False,True,False,False
92.31,False,False,False,False
92.41,False,False,False,False
92.51,False,False,False,False
92.61,False,False,False,False
92.71,False,False,False,False
92.81,False,True,False,False
92.91,False,False,False,False
93.01,False,True,False,False
93.11,False,True,False,False
93.21,False,True,False,False
93.31,False,True,False,False
93.42,False,True,False,False
93.52,False,True,False,False
93.62,False,True,False,False
93.72,False,True,False,False
93.82,False,True,False,False
93.92,False,True,False,False
94.02,False,True,False,False
94.12,False,True,False,False
94.22,False,True,False,False
94.32,False,True,False,False
94.42,False,True,False,False
94.52,False,False,False,False
94.62,False,False,False,False
94.72,False,False,False,False
94.82,False,False,False,False
94.92,False,False,False,False
95.02,False,False,False,False
95.12,False,False,False,False
95.22,False,False,False,False
95.32,False,False,False,False
95.42,False,False,False,False
95.52,False,False,False,False
95.62,False,False,False,False
95.72,False,False,False,False
95.82,False,False,False,False
95.92,False,False,False,False
96.02,False,False,False,False
96.12,False,False,False,False
96.22,True,False,True,False
96.32,True,False,False,False
96.42,True,False,False,False
96.52,True,False,False,False
96.63,True,False,False,False
96.73,True,False,False,False
96.83,True,False,False,False
96.93,False,False,False,False
97.03,False,False,False,False
97.13,True,False,False,False
97.23,True,False,False,False
97.33,True,False,False,False
97.43,True,False,False,False
97.53,True,False,False,False
97.63,True,False,False,False
97.73,True,False,False,False
97.83,True,False,False,False
97.93,True,False,False,False
98.03,True,False,False,False
98.13,True,False,False,False
98.23,True,False,False,False
98.33,True,False,False,False
98.43,True,False,False,False
98.53,True,False,False,False
98.63,True,False,False,False
98.73,True,False,False,False
98.83,True,False,False,False
98.93,True,False,False,False
99.03,False,False,False,False
99.13,False,False,False,False
99.23,False,False,False,False
99.33,False,False,False,False
99.44,False,False,False,False
99.54,False,False,False,False
99.64,False,False,False,False
99.74,False,False,False,False
99.84,False,False,False,False
99.94,False,False,False,False
100.04,False,False,False,False
100.14,False,False,False,False
100.24,False,False,False,False
100.34,False,False,False,False
100.44,False,False,False,False
100.54,False,False,False,False
100.64,False,False,False,False
100.74,False,False,False,False
100.84,False,False,False,False
100.94,False,False,False,False
101.04,False,True,False,False
101.14,False,True,False,False
101.24,False,True,False,False
101.34,False,True,False,False
101.44,False,True,False,False
101.54,False,True,False,False
101.64,False,False,False,False
101.74,False,False,False,False
101.84,False,True,False,False
101.95,False,True,False,False
102.05,False,True,False,False
102.15,False,True,False,False
102.25,False,True,False,False
102.35,False,True,False,False
102.45,False,True,False,False
102.55,False,True,False,False
102.65,False,True,False,False
102.75,False,True,False,False
102.85,False,True,False,False
102.95,False,True,False,False
103.05,False,True,False,False
103.15,False,True,False,False
103.25,False,False,False,False
103.35,False,False,False,False
103.45,False,False,False,False
103.55,False,False,False,False
103.65,False,False,False,False
103.76,False,False,False,False
103.86,False,False,False,False
103.96,False,False,False,False
104.06,False,False,False,False
104.16,False,False,False,False
104.26,False,False,False,False
104.36,False,False,False,False
104.46,False,False,False,False
104.56,False,False,False,False
104.66,True,False,True,False
104.76,True,False,False,False
104.86,True,False,False,False
104.96,True,False,False,False
105.06,True,False,False,False
105.16,False,False,False,False
105.26,False,False,False,False
105.36,False,False,False,False
105.46,False,False,False,False
105.56,True,False,False,False
105.66,True,False,False,False
105.76,True,False,False,False
105.86,True,False,False,False
105.96,True,False,False,False
106.06,True,False,False,False
106.16,True,False,False,False
106.27,True,False,False,False
106.37,True,False,False,False
106.47,True,False,False,False
106.57,True,False,False,False
106.67,True,False,False,False
106.77,True,False,False,False
106.87,True,False,False,False
106.97,True,False,False,False
107.07,True,False,False,False
107.17,True,False,False,False
107.27,True,False,False,False
107.37,True,False,False,False
107.47,True,False,False,False
107.57,True,False,False,False
107.67,False,False,False,False
107.77,False,False,False,False
107.87,False,False,False,False
107.97,False,False,False,False
108.07,False,False,False,False
108.17,False,False,False,False
108.27,False,False,False,False
108.37,False,False,False,False
108.47,False,False,False,False
108.57,False,False,False,False
108.67,False,False,False,False
108.77,False,False,False,False
108.87,False,False,False,False
108.97,False,False,False,False
109.07,False,False,False,False
109.17,False,False,False,False
109.27,False,False,False,False
109.37,False,False,False,False
109.47,False,False,False,False
109.57,False,False,False,False
109.67,False,False,False,False
109.77,False,False,False,False
109.88,False,False,False,False
109.98,False,False,False,False
110.08,False,False,False,False
110.18,False,False,False,False
110.28,False,False,False,False
110.38,False,False,False,False
110.48,False,False,False,False
110.58,False,False,False,False
110.68,False,False,False,False
110.78,False,False,False,False
110.88,False,False,False,False
110.98,False,False,False,False
111.08,False,False,False,False
111.18,False,False,False,False
111.28,False,False,False,False
111.38,False,False,False,False
111.48,False,True,False,False
111.58,False,False,False,False
111.68,False,True,False,False
111.78,False,True,False,False
111.88,False,False,False,False
111.98,False,False,False,False
112.08,False,False,False,False
112.18,False,False,False,False
112.28,False,False,False,False
112.38,False,False,False,False
112.48,False,True,False,False
112.58,False,True,False,False
112.68,False,True,False,False
112.78,False,True,False,False
112.88,False,True,False,False
112.98,False,True,False,False
113.08,False,True,False,False
113.18,False,True,False,False
113.29,False,True,False,False
113.39,False,True,False,False
113.49,False,True,False,False
113.59,False,True,False,False
113.69,False,True,False,False
113.79,False,True,False,False
113.89,False,True,False,False
113.99,False,True,False,False
114.09,False,True,False,False
114.19,False,True,False,False
114.29,False,True,False,False
114.39,False,True,False,False
114.49,False,True,False,False
114.59,False,True,False,False
114.69,False,True,False,False
114.79,False,False,False,False
114.89,False,False,False,False
114.99,False,False,False,False
115.09,False,False,False,False
115.19,False,False,False,False
115.29,False,False,False,False
115.39,False,False,False,False
115.49,False,False,False,False
115.59,False,False,False,False
115.69,False,False,False,False
115.79,False,False,False,False
115.9,False,False,False,False
116.0,True,False,True,False
116.1,True,False,False,False
116.2,False,False,False,False
116.3,False,False,False,False
116.4,False,False,False,False
116.5,False,False,False,False
116.6,False,False,False,False
116.7,False,False,False,False
116.8,False,False,False,False
